year,biome,country_of_production,product_type,forest_500_soy,zero_deforestation_paraguay_soy,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,land_use,soy_deforestation_5_year_total_exposure,department_trase_id,country_of_production_trase_id,country_of_destination_trase_id
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""ALTO PARANA"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""BANGLADESH"",""BANGLADESH"",""964.59"",""692263.2481995716"",""325.0524321557297"",""1.0610490000000001"",""PY-10"",""PY"",""BD"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""ALTO PARANA"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""INDIA"",""INDIA"",""964.5899999999999"",""708409.708054733"",""325.0524321557297"",""1.061049"",""PY-10"",""PY"",""IN"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN RESIDUE"",,""NONE"",""ITAPUA"",""ENCARNACION"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""URUGUAY"",""URUGUAY"",""964.16"",""126544.83282608697"",""278.853356406909"",""0.96416"",""PY-07"",""PY"",""UY"""
"2018,""CHACO HUMEDO"",""PARAGUAY"",""SOYBEAN CAKE"",""4"",""NONE"",""CONCEPCION"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""ALGERIA"",""ALGERIA"",""945.5"",""339475.30957908375"",""294.15215396950214"",""38.623675"",""PY-01"",""PY"",""DZ"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""3"",""COMPANY COMMITMENT"",""ITAPUA"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""EGYPT"",""EGYPT"",""941.54"",""509855.590991665"",""272.31122343943025"",""0.9415399999999999"",""PY-07"",""PY"",""EG"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""4"",""NONE"",""CAAZAPA"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""MAURITIUS"",""MAURITIUS"",""931.74"",""352859.8696220919"",""289.99904387188366"",""4.286004"",""PY-06"",""PY"",""MU"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""SAN PEDRO"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""BANGLADESH"",""BANGLADESH"",""931.4200000000001"",""668457.2544596541"",""291.7815018212125"",""15.601285000000003"",""PY-02"",""PY"",""BD"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""SAN PEDRO"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""INDIA"",""INDIA"",""931.42"",""684048.459470313"",""291.78150182121243"",""15.601285"",""PY-02"",""PY"",""IN"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN RESIDUE"",""3"",""COMPANY COMMITMENT"",""CAAGUAZU"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""URUGUAY"",""URUGUAY"",""925.3199999999999"",""130478.91749206315"",""282.66393529892446"",""4.765397999999999"",""PY-05"",""PY"",""UY"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""CAAGUAZU"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""MADAGASCAR"",""MADAGASCAR"",""924.9599999999999"",""683662.9962341095"",""282.5539635953974"",""4.763544"",""PY-05"",""PY"",""MG"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""2"",""NONE"",""CAAGUAZU"",""SAN ANTONIO"",""VICENTIN PARAGUAY"",""VICENTIN PARAGUAY"",""ARGENTINA"",""ARGENTINA"",""922.1000000000001"",""364963.1188074566"",""281.6802995062663"",""4.7488150000000005"",""PY-05"",""PY"",""AR"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""CANINDEYU"",""SAN JUAN DEL PARANA"",""LOUIS DREYFUS PARAGUAY"",""LOUIS DREYFUS"",""ARGENTINA"",""ARGENTINA"",""921.75"",""335253.30663078756"",""313.1987582351556"",""5.760937500000001"",""PY-14"",""PY"",""AR"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""4"",""NONE"",""CANINDEYU"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""IRELAND"",""EUROPEAN UNION"",""921.68"",""320817.59203569096"",""313.1749731382459"",""5.7605"",""PY-14"",""PY"",""IE"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""3"",""COMPANY COMMITMENT"",""CAAGUAZU"",""VILLETA"",""LOUIS DREYFUS PARAGUAY"",""LOUIS DREYFUS"",""MADAGASCAR"",""MADAGASCAR"",""913.54"",""623394.0932802935"",""279.0654167779573"",""4.704731"",""PY-05"",""PY"",""MG"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""2"",""COMPANY COMMITMENT"",""CAAGUAZU"",""MINGA GUAZU"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""BRAZIL"",""BRAZIL"",""913.04"",""585828.4966626341"",""278.91267830083643"",""4.702156"",""PY-05"",""PY"",""BR"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ALTO PARANA"",""SAN JUAN DEL PARANA"",""ADM PARAGUAY"",""ADM"",""CHILE"",""CHILE"",""906.4"",""375438.521362911"",""305.4432707222275"",""0.99704"",""PY-10"",""PY"",""CL"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""3"",""COMPANY COMMITMENT"",""SAN PEDRO"",""VILLETA"",""LOUIS DREYFUS PARAGUAY"",""LOUIS DREYFUS"",""DENMARK"",""EUROPEAN UNION"",""905.9000000000001"",""588272.7131573905"",""283.7869731161414"",""15.173825000000003"",""PY-02"",""PY"",""DK"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""3"",""COMPANY COMMITMENT"",""SAN PEDRO"",""VILLETA"",""LOUIS DREYFUS PARAGUAY"",""LOUIS DREYFUS"",""FRANCE"",""EUROPEAN UNION"",""903.8199999999998"",""609288.1836296385"",""283.1353814348502"",""15.138984999999998"",""PY-02"",""PY"",""FR"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""4"",""NONE"",""AMAMBAY"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""SAUDI ARABIA"",""SAUDI ARABIA"",""900.4"",""305964.2292540049"",""258.4344272639159"",""8.05858"",""PY-13"",""PY"",""SA"""
"2018,""CHACO HUMEDO"",""PARAGUAY"",""SOYBEAN OIL"",""4"",""NONE"",""MISIONES"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""BANGLADESH"",""BANGLADESH"",""890.63"",""551478.6271300027"",""373.94059536275245"",""0.31172049999999996"",""PY-08"",""PY"",""BD"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",,""UNKNOWN"",""ITAPUA"",""SAN ANTONIO"",""OLEAGINOSA RAATZ"",""OLEAGINOSA RAATZ"",""MYANMAR"",""MYANMAR"",""890.1"",""293967.0124734545"",""257.4337999271798"",""0.8901"",""PY-07"",""PY"",""MM"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""3"",""COMPANY COMMITMENT"",""ALTO PARANA"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""UNITED ARAB EMIRATES"",""UNITED ARAB EMIRATES"",""889.91"",""354771.2810215461"",""299.88638685835997"",""0.978901"",""PY-10"",""PY"",""AE"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""4"",""NONE"",""ITAPUA"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""REUNION"",""REUNION"",""887.36"",""307317.4366675628"",""256.6413399656019"",""0.88736"",""PY-07"",""PY"",""RE"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""3"",""COMPANY COMMITMENT"",""CAAZAPA"",""VILLETA"",""LOUIS DREYFUS PARAGUAY"",""LOUIS DREYFUS"",""FRANCE"",""EUROPEAN UNION"",""881.44"",""594202.1717047325"",""274.343440477422"",""4.0546240000000004"",""PY-06"",""PY"",""FR"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""4"",""NONE"",""AMAMBAY"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""UNITED ARAB EMIRATES"",""UNITED ARAB EMIRATES"",""874.77"",""649849.8615347338"",""251.07805857136353"",""7.829191499999999"",""PY-13"",""PY"",""AE"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""3"",""COMPANY COMMITMENT"",""CAAZAPA"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""IRAN"",""IRAN"",""873.15"",""770731.0408495764"",""271.76322274103853"",""4.01649"",""PY-06"",""PY"",""IR"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""2"",""COMPANY COMMITMENT"",""CAAZAPA"",""VILLETA"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""MOZAMBIQUE"",""MOZAMBIQUE"",""853.51"",""652940.3655235434"",""265.65037879139186"",""3.9261459999999997"",""PY-06"",""PY"",""MZ"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""3"",""COMPANY COMMITMENT"",""SAN PEDRO"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""BANGLADESH"",""BANGLADESH"",""853.06"",""596129.0489539034"",""267.2340382894972"",""14.288755"",""PY-02"",""PY"",""BD"""
"2018,""CHACO HUMEDO"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""MISIONES"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""INDIA"",""INDIA"",""851.41"",""625280.0452530588"",""357.4736560612163"",""0.29799349999999997"",""PY-08"",""PY"",""IN"""
"2018,""CHACO HUMEDO"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""MISIONES"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""BANGLADESH"",""BANGLADESH"",""851.3900000000001"",""611028.3219436263"",""357.46525884586623"",""0.2979865"",""PY-08"",""PY"",""BD"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""GUAIRA"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""INDIA"",""INDIA"",""847.54"",""628539.3137012848"",""254.09697674951323"",""8.263515"",""PY-04"",""PY"",""IN"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""4"",""NONE"",""CAAGUAZU"",""ASUNCION"",""ADM PARAGUAY"",""ADM"",""ANGOLA"",""ANGOLA"",""847.01"",""363774.5479083517"",""258.7420350122574"",""4.3621015"",""PY-05"",""PY"",""AO"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""3"",""COMPANY COMMITMENT"",""CAAZAPA"",""VILLETA"",""LOUIS DREYFUS PARAGUAY"",""LOUIS DREYFUS"",""CHILE"",""CHILE"",""844.47"",""340355.1196602151"",""262.83672760479277"",""3.884562"",""PY-06"",""PY"",""CL"""
"2018,""CHACO HUMEDO"",""PARAGUAY"",""SOYBEAN CAKE"",""4"",""NONE"",""MISIONES"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""THAILAND"",""THAILAND"",""843.97"",""340540.6934271053"",""354.349891950981"",""0.29538949999999997"",""PY-08"",""PY"",""TH"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CAAGUAZU"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""256.53954617217477"",""4.3249699999999995"",""PY-05"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ITAPUA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""242.88608603397998"",""0.8398"",""PY-07"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CAAZAPA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""261.3832153214501"",""3.8630799999999996"",""PY-06"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CAAGUAZU"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""256.53954617217477"",""4.3249699999999995"",""PY-05"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ITAPUA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""242.88608603397998"",""0.8398"",""PY-07"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ITAPUA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""242.88608603397998"",""0.8398"",""PY-07"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CAAGUAZU"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""256.53954617217477"",""4.3249699999999995"",""PY-05"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ITAPUA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""242.88608603397998"",""0.8398"",""PY-07"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CAAGUAZU"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""256.53954617217477"",""4.3249699999999995"",""PY-05"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CAAGUAZU"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""256.53954617217477"",""4.3249699999999995"",""PY-05"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ITAPUA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""242.88608603397998"",""0.8398"",""PY-07"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CANINDEYU"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""285.353205495941"",""5.24875"",""PY-14"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ITAPUA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""242.88608603397998"",""0.8398"",""PY-07"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CAAZAPA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""261.3832153214501"",""3.8630799999999996"",""PY-06"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CAAGUAZU"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""256.53954617217477"",""4.3249699999999995"",""PY-05"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CAAGUAZU"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""256.53954617217477"",""4.3249699999999995"",""PY-05"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ITAPUA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""242.88608603397998"",""0.8398"",""PY-07"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.8"",""311597.95004389517"",""283.00006481964544"",""0.92378"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.7900000000001"",""311597.95004389517"",""282.99669496890937"",""0.9237690000000002"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ALTO PARANA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""839.48"",""311481.788230727"",""282.8922295960895"",""0.923428"",""PY-10"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""CANINDEYU"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""837.57"",""310771.3505127805"",""284.5954802658197"",""5.2348125"",""PY-14"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN RESIDUE"",,""NONE"",""CAAZAPA"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""URUGUAY"",""URUGUAY"",""834.98"",""116808.24737100792"",""259.8830163480643"",""3.840908"",""PY-06"",""PY"",""UY"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""4"",""NONE"",""ITAPUA"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""BANGLADESH"",""BANGLADESH"",""834.35"",""516635.58720958396"",""241.30984267974662"",""0.83435"",""PY-07"",""PY"",""BD"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ALTO PARANA"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""GREECE"",""EUROPEAN UNION"",""829.57"",""320755.0678302539"",""279.5527075165912"",""0.9125270000000001"",""PY-10"",""PY"",""GR"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ITAPUA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ITALY"",""EUROPEAN UNION"",""826.7"",""306739.97378906823"",""239.09731760453832"",""0.8267000000000001"",""PY-07"",""PY"",""IT"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""4"",""NONE"",""CAAZAPA"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""REUNION"",""REUNION"",""819.7"",""287947.8957929626"",""255.12719885567117"",""3.77062"",""PY-06"",""PY"",""RE"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""COMPANY COMMITMENT"",""ITAPUA"",""SAN ANTONIO"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ARGENTINA"",""ARGENTINA"",""810.03"",""263843.8154040792"",""234.2760374733327"",""0.81003"",""PY-07"",""PY"",""AR"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""CANINDEYU"",""ANTEQUERA"",""ADM PARAGUAY"",""ADM"",""THAILAND"",""THAILAND"",""799.48"",""318808.2933687857"",""271.65298967598824"",""4.9967500000000005"",""PY-14"",""PY"",""TH"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN RESIDUE"",""3"",""COMPANY COMMITMENT"",""CAAGUAZU"",""ENCARNACION"",""BUNGE PARAGUAY SA"",""BUNGE"",""URUGUAY"",""URUGUAY"",""798.1499999999999"",""106166.88472107015"",""243.81643102800817"",""4.110472499999999"",""PY-05"",""PY"",""UY"""
"2018,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""ITAPUA"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""INDIA"",""INDIA"",""797.61"",""585774.1487297873"",""230.68393793946507"",""0.79761"",""PY-07"",""PY"",""IN"""
